recordID,scientificName,reportedTaxon,species,kingdom,phylum,class,order,family,taxonRank,isHybrid,country,countryCode_alpha2,countryCode_alpha3,habitat,occurrenceStatus,establishmentMeans,isInvasive
84447,Salvia involucrata Cav.,Salvia involucrata Cav.,Salvia involucrata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
84450,Salvia leucantha Cav.,Salvia leucantha Cav.,Salvia leucantha,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
84470,Salvia misella Kunth,Salvia misella Kunth,Salvia misella,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
84530,Salvia reflexa Hornem.,Salvia reflexa Hornem.,Salvia reflexa,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
84566,Salvia splendens Sellow ex Nees,Salvia splendens Sellow ex Nees,Salvia splendens,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
84589,Salvia verbenaca L.,Salvia verbenaca L.,Salvia verbenaca,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
84618,Salvia viridis L.,Salvia viridis L.,Salvia viridis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
86075,Scutellaria racemosa Pers.,Scutellaria racemosa Pers.,Scutellaria racemosa,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
88028,Sideritis lanata L.,Sideritis lanata L.,Sideritis lanata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
91668,Stachys arvensis L.,Stachys arvensis L.,Stachys arvensis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
91691,Stachys byzantina K.Koch,Stachys byzantina K.Koch,Stachys byzantina,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
91712,Stachys germanica L.,Stachys germanica L.,Stachys germanica,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
91726,Stachys palustris L.,Stachys palustris L.,Stachys palustris,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
91736,Stachys sylvatica L.,Stachys sylvatica L.,Stachys sylvatica,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
94871,Teucrium scorodonia L.,Teucrium scorodonia L.,Teucrium scorodonia,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
95522,Thymus vulgaris L.,Thymus vulgaris L.,Thymus vulgaris,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
98758,Utricularia gibba L.,Utricularia gibba L.,Utricularia gibba,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lentibulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
58924,Martynia annua L.,Martynia annua L.,Martynia annua,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Martyniaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
77828,Proboscidea louisianica (Mill.) Thell.,Proboscidea louisianica (Mill.) Thell.,Proboscidea louisianica,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Martyniaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
42326,Fraxinus angustifolia Vahl,Fraxinus angustifolia Vahl,Fraxinus angustifolia,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
42333,Fraxinus excelsior L.,Fraxinus excelsior L.,Fraxinus excelsior,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
42341,Fraxinus griffithii C.B.Clarke,Fraxinus griffithii C.B.Clarke,Fraxinus griffithii,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
42347,Fraxinus ornus L.,Fraxinus ornus L.,Fraxinus ornus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
42356,Fraxinus pennsylvanica Marshall,Fraxinus pennsylvanica Marshall,Fraxinus pennsylvanica,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
51181,Jasminum mesnyi Hance,Jasminum mesnyi Hance,Jasminum mesnyi,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
51187,Jasminum multiflorum Andrews,Jasminum multiflorum Andrews,Jasminum multiflorum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
51219,Jasminum polyanthum Franch.,Jasminum polyanthum Franch.,Jasminum polyanthum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
55157,Ligustrum lucidum W.T.Aiton,Ligustrum lucidum W.T.Aiton,Ligustrum lucidum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
55183,Ligustrum ovalifolium Hassk.,Ligustrum ovalifolium Hassk.,Ligustrum ovalifolium,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
55209,Ligustrum sinense Lour.,Ligustrum sinense Lour.,Ligustrum sinense,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
65961,Olea europaea L.,Olea europaea L.,Olea europaea,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
65970,Olea europaea subsp. cuspidata (Wall. & G.Don) Cif.,Olea europaea subsp. cuspidata (Wall. & G.Don) Cif.,Olea europaea,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SUBSPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
72685,Phillyrea angustifolia L.,Phillyrea angustifolia L.,Phillyrea angustifolia,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
72686,Phillyrea latifolia L.,Phillyrea latifolia L.,Phillyrea latifolia,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
55229,Syringa vulgaris L.,Ligustrum vulgare L.,Syringa vulgaris,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
93292,Syringa vulgaris L.,Syringa vulgaris L.,Syringa vulgaris,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
13930,Bellardia trixago (L.) All.,Bellardia trixago (L.) All.,Bellardia trixago,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
69620,Bellardia viscosa Fisch. & C.A.Mey.,Parentucellia viscosa (L.) Caruel,Bellardia viscosa,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
20284,Castilleja attenuata (A.Gray) T.I.Chuang & Heckard,Castilleja attenuata (A.Gray) T.I.Chuang & Heckard,Castilleja attenuata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
67458,Orobanche artemisiae-campestris Gaudin,Orobanche loricata Rchb.,Orobanche artemisiae-campestris,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
67465,Orobanche minor Sm.,Orobanche minor Sm.,Orobanche minor,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
69617,Parentucellia latifolia Caruel,Parentucellia latifolia Caruel,Parentucellia latifolia,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
67488,Phelipanche mutelii subsp. Mutelii,Orobanche ramosa Thunb.,Phelipanche mutelii,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,SUBSPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
97477,Triphysaria pusilla (Benth.) T.I.Chuang & Heckard,Triphysaria pusilla (Benth.) T.I.Chuang & Heckard,Triphysaria pusilla,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
70694,Paulownia kawakamii Ito,Paulownia kawakamii Ito,Paulownia kawakamii,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Paulowniaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
70710,Paulownia tomentosa Steud.,Paulownia tomentosa Steud.,Paulownia tomentosa,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Paulowniaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
87279,Sesamum indicum L.,Sesamum indicum L.,Sesamum indicum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Pedaliaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
61467,Erythranthe guttata (DC.) G.L.Nesom,Mimulus guttatus Fisch. ex DC.,Erythranthe guttata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
61490,Erythranthe moschata (Douglas ex Lindl.) G.L.Nesom,Mimulus moschatus Douglas ex Lindl.,Erythranthe moschata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
8512,Angelonia salicariifolia Humb. & Bonpl.,Angelonia salicariifolia Humb. & Bonpl.,Angelonia salicariifolia,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
17896,Callitriche marginata Torr.,Callitriche marginata Torr.,Callitriche marginata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER,PRESENT,ALIEN,NULL
17898,Callitriche stagnalis Scop.,Callitriche stagnalis Scop.,Callitriche stagnalis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER,PRESENT,ALIEN,NULL
30779,"Cymbalaria muralis P.Gaertner, B.Meyer & Scherb.","Cymbalaria muralis P.Gaertner, B.Meyer & Scherb.",Cymbalaria muralis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
33857,Digitalis purpurea,Digitalis purpurea,Digitalis purpurea,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
51994,Kickxia elatine (L.) Dumort.,Kickxia elatine (L.) Dumort.,Kickxia elatine,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
52013,Kickxia spuria Dumort.,Kickxia spuria Dumort.,Kickxia spuria,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
55521,Linaria dalmatica Mill.,Linaria dalmatica Mill.,Linaria dalmatica,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
55528,Linaria genistifolia (L.) Mill.,Linaria genistifolia (L.) Mill.,Linaria genistifolia,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
55542,Linaria incarnata (Vent.) Spreng.,Linaria incarnata (Vent.) Spreng.,Linaria incarnata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
55554,Linaria maroccana Hook.f.,Linaria maroccana Hook.f.,Linaria maroccana,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
55565,Linaria nigricans Lange,Linaria nigricans Lange,Linaria nigricans,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
55568,Linaria pelisseriana Mill.,Linaria pelisseriana Mill.,Linaria pelisseriana,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
55617,Linaria vulgaris Mill.,Linaria vulgaris Mill.,Linaria vulgaris,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
56783,Lophospermum erubescens D.Don ex Sweet,Lophospermum erubescens D.Don ex Sweet,Lophospermum erubescens,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
59129,Mecardonia procumbens Small,Mecardonia procumbens Small,Mecardonia procumbens,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
61690,Misopates orontium Raf.,Misopates orontium Raf.,Misopates orontium,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
64896,Nuttallanthus canadensis (L.) D.A.Sutton,Nuttallanthus canadensis (L.) D.A.Sutton,Nuttallanthus canadensis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
75273,Plantago albicans L.,Plantago albicans L.,Plantago albicans,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
75297,Plantago australis Lam.,Plantago australis Lam.,Plantago australis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
75298,Plantago bellardii All.,Plantago bellardii All.,Plantago bellardii,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
75301,Plantago coronopus L.,Plantago coronopus L.,Plantago coronopus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
75312,Plantago cretica L.,Plantago cretica L.,Plantago cretica,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
75326,Plantago lanceolata L.,Plantago lanceolata L.,Plantago lanceolata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
75369,Plantago major L.,Plantago major L.,Plantago major,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
75450,Plantago triandra Berggr.,Plantago triandra Berggr.,Plantago triandra,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
83619,Russelia equisetiformis Schltdl. & Cham.,Russelia equisetiformis Schltdl. & Cham.,Russelia equisetiformis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
85907,Scoparia dulcis L.,Scoparia dulcis L.,Scoparia dulcis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
55505,Veronica arvensis L.,Linaria arvensis (L.) Desf.,Veronica arvensis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
99496,Veronica arvensis L.,Veronica arvensis L.,Veronica arvensis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
99533,Veronica catenata Pennell,Veronica catenata Pennell,Veronica catenata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
45879,Veronica elliptica G.Forst.,Hebe elliptica (G.Forster) Pennell,Veronica elliptica,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
99589,Veronica hederifolia L.,Veronica hederifolia L.,Veronica hederifolia,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
99620,Veronica officinalis L.,Veronica officinalis L.,Veronica officinalis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
99637,Veronica peregrina L.,Veronica peregrina L.,Veronica peregrina,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
99670,Veronica persica hort. ex Poir.,Veronica persica hort. ex Poir.,Veronica persica,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
99747,Veronica scutellata L.,Veronica scutellata L.,Veronica scutellata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
99750,Veronica serpyllifolia L.,Veronica serpyllifolia L.,Veronica serpyllifolia,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
45883,Veronica speciosa R.Cunn. ex A.Cunn.,Hebe speciosa (R.Cunn. ex A.Cunn.) Andersen,Veronica speciosa,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
16838,Buddleja asiatica Lour.,Buddleja asiatica Lour.,Buddleja asiatica,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
16846,Buddleja davidii Franch.,Buddleja davidii Franch.,Buddleja davidii,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
16892,Buddleja dysophylla (Benth.) Phillips,Buddleja dysophylla (Benth.) Phillips,Buddleja dysophylla,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
16894,Buddleja globosa C.Hope,Buddleja globosa C.Hope,Buddleja globosa,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
16899,Buddleja lindleyana Lindl.,Buddleja lindleyana Lindl.,Buddleja lindleyana,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
16902,Buddleja madagascariensis Lam.,Buddleja madagascariensis Lam.,Buddleja madagascariensis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
16840,Buddleja stachyoides Cham. & Schltdl.,Buddleja australis Vell.,Buddleja stachyoides,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
34672,Dischisma arenarium E.Mey.,Dischisma arenarium E.Mey.,Dischisma arenarium,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
34673,Dischisma capitatum Choisy,Dischisma capitatum Choisy,Dischisma capitatum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
45886,Hebenstretia dentata L.,Hebenstretia dentata L.,Hebenstretia dentata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
63840,Nemesia strumosa Benth.,Nemesia strumosa Benth.,Nemesia strumosa,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
73075,Phygelius capensis E.Mey. ex Benth.,Phygelius capensis E.Mey. ex Benth.,Phygelius capensis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
73324,Phyllopodium cordatum (Thunb.) Hilliard,Phyllopodium cordatum (Thunb.) Hilliard,Phyllopodium cordatum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
76280,Polycarena rariflora Benth.,Polycarena rariflora Benth.,Polycarena rariflora,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
86006,Scrophularia auriculata L.,Scrophularia auriculata L.,Scrophularia auriculata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
86012,Scrophularia californica Cham. & Schltdl.,Scrophularia californica Cham. & Schltdl.,Scrophularia californica,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
86020,Scrophularia nodosa L.,Scrophularia nodosa L.,Scrophularia nodosa,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
86423,Selago canescens L.f.,Selago thunbergii Choisy,Selago canescens,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
86422,Selago corymbosa L.,Selago corymbosa L.,Selago corymbosa,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
99098,Verbascum blattaria L.,Verbascum blattaria L.,Verbascum blattaria,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
