recordID,scientificName,reportedTaxon,species,kingdom,phylum,class,order,family,taxonRank,isHybrid,country,countryCode_alpha2,countryCode_alpha3,habitat,occurrenceStatus,establishmentMeans,isInvasive,species_ALA,scientific_name,taxon_concept_id,match_type,issues,Comments
5026,Alexandrium catenella (Whedon & Kofoid) Balech,Alexandrium catenella (Whedon & Kofoid) Balech,Alexandrium catenella,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Gonyaulacaceae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,CRYPTOGENIC|UNCERTAIN,INVASIVE,Alexandrium catenella,Alexandrium catenella,NZOR-6-37513,exactMatch,noIssue,
5041,Alexandrium minutum Halim,Alexandrium minutum Halim,Alexandrium minutum,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Gonyaulacaceae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,INVASIVE,Alexandrium minutum,Alexandrium minutum,NZOR-6-95500,exactMatch,noIssue,
5035,"Alexandrium Halim, 1960","Alexandrium Halim, 1960",Alexandrium sp.,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Gonyaulacaceae,GENUS,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,NULL,NA,Alexandrium,NZOR-6-131659,exactMatch,noIssue,
5060,Alexandrium tamarense (Lebour) Balech,Alexandrium tamarense (Lebour) Balech,Alexandrium tamarense,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Gonyaulacaceae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,CRYPTOGENIC|UNCERTAIN,INVASIVE,Alexandrium tamarense,Alexandrium tamarense,NZOR-6-78677,exactMatch,noIssue,
5075,Alhagi maurorum Medik.,Alhagi maurorum Medik.,Alhagi maurorum,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alhagi maurorum,Alhagi maurorum,https://id.biodiversity.org.au/node/apni/2912068,exactMatch,noIssue,
5081,Alisma lanceolatum With.,Alisma lanceolatum With.,Alisma lanceolatum,Plantae,Tracheophyta,Liliopsida,Alismatales,Alismataceae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER,PRESENT,ALIEN,NULL,Alisma lanceolatum,Alisma lanceolatum,https://id.biodiversity.org.au/node/apni/2900536,exactMatch,matchedToMisappliedName,matchedToMisappliedName
5097,"Alitta succinea (Leuckart, 1847)","Alitta succinea (Leuckart, 1847)",Alitta succinea,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,NULL,Alitta succinea,Alitta succinea,urn:lsid:biodiversity.org.au:afd.taxon:0356cb21-e6ce-4d5a-a9e1-908b99792d09,exactMatch,noIssue,
5111,Allamanda blanchetii A.DC.,Allamanda blanchetii A.DC.,Allamanda blanchetii,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Allamanda blanchetti,Allamanda blanchetti,https://id.biodiversity.org.au/node/apni/2919896,fuzzyMatch,noIssue,
5172,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria petiolata,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alliaria petiolata,Alliaria petiolata,https://id.biodiversity.org.au/node/apni/2896067,exactMatch,noIssue,
5182,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Allium ampeloprasum,Allium ampeloprasum,https://id.biodiversity.org.au/node/apni/2902593,exactMatch,noIssue,
5213,Allium cepa L.,Allium cepa L.,Allium cepa,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Allium cepa,Allium cepa,https://id.biodiversity.org.au/node/apni/3836168,exactMatch,noIssue,
5285,Allium neapolitanum Cirillo,Allium neapolitanum Cirillo,Allium neapolitanum,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Allium neapolitanum,Allium neapolitanum,https://id.biodiversity.org.au/node/apni/2904275,exactMatch,noIssue,
5299,Allium obliquum L.,Allium obliquum L.,Allium obliquum,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,NA,Allium,https://id.biodiversity.org.au/taxon/apni/51266428,higherMatch,noIssue,"No data, not even in the GBIF"
5301,Allium oleraceum L.,Allium oleraceum L.,Allium oleraceum,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Allium oleraceum,Allium oleraceum,https://id.biodiversity.org.au/node/apni/2892420,exactMatch,noIssue,
5305,Allium paniculatum L.,Allium paniculatum L.,Allium paniculatum,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Allium paniculatum,Allium paniculatum,https://id.biodiversity.org.au/node/apni/2914770,exactMatch,noIssue,
5333,Allium roseum L.,Allium roseum L.,Allium roseum,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Allium roseum,Allium roseum,https://id.biodiversity.org.au/node/apni/2912037,exactMatch,noIssue,
5370,Allium scorodoprasum L.,Allium scorodoprasum L.,Allium scorodoprasum,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Allium scorodoprasum,Allium scorodoprasum,https://id.biodiversity.org.au/node/apni/2908766,exactMatch,noIssue,
5389,Allium triquetrum L.,Allium triquetrum L.,Allium triquetrum,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Allium triquetrum,Allium triquetrum,https://id.biodiversity.org.au/node/apni/2886851,exactMatch,noIssue,
5407,Allium vineale L.,Allium vineale L.,Allium vineale,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Allium vineale,Allium vineale,https://id.biodiversity.org.au/node/apni/2920992,exactMatch,noIssue,
5460,Alnus cordata (Loisel.) Duby,Alnus cordata (Loisel.) Duby,Alnus cordata,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alnus cordata,Alnus cordata,https://id.biodiversity.org.au/node/apni/2912944,exactMatch,noIssue,
5472,Alnus glutinosa (L.) Gaertn.,Alnus glutinosa (L.) Gaertn.,Alnus glutinosa,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alnus glutinosa,Alnus glutinosa,https://id.biodiversity.org.au/node/apni/2902859,exactMatch,noIssue,
5490,Alnus rubra Bongard,Alnus rubra Bongard,Alnus rubra,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alnus rubra,Alnus rubra,NZOR-6-107286,exactMatch,noIssue,
5562,Aloe arborescens Mill.,Aloe arborescens Mill.,Aloe arborescens,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Aloe arborescens,Aloe arborescens,https://id.biodiversity.org.au/node/apni/2909874,exactMatch,noIssue,
5575,Aloe cameronii Hemsl.,Aloe cameronii Hemsl.,Aloe cameronii,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Aloe cameronii,Aloe cameronii,https://id.biodiversity.org.au/node/apni/2917028,exactMatch,noIssue,
5581,Aloe ferox Mill.,Aloe ferox Mill.,Aloe ferox,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Aloe ferox,Aloe ferox,https://id.biodiversity.org.au/name/apni/224556,exactMatch,noIssue,
5588,Aloe maculata All.,Aloe maculata All.,Aloe maculata,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Aloe maculata,Aloe maculata,https://id.biodiversity.org.au/node/apni/2888207,exactMatch,noIssue,
5596,Aloe monteiroi Baker,Aloe parvibracteata Sch€“nland,Aloe monteiroi,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,NA,Aloe,https://id.biodiversity.org.au/node/apni/2915069,higherMatch,noIssue,Aloe parvibracteata [source: GBIF]
5607,Aloe striata x maculata,Aloe striata x maculata,Aloe striata x maculata,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,SPECIES,TRUE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,NA,NA,NA,NA,NA,"No data, not even in the GBIF"
5613,Aloe vera (L.) Burm.f.,Aloe vera (L.) Burm.f.,Aloe vera,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Aloe vera,Aloe vera,https://id.biodiversity.org.au/node/apni/2896676,exactMatch,noIssue,
5637,Alopecurus aequalis Sobol.,Alopecurus aequalis Sobol.,Alopecurus aequalis,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alopecurus aequalis,Alopecurus aequalis,https://id.biodiversity.org.au/node/apni/2909713,exactMatch,noIssue,
5646,Alopecurus geniculatus L.,Alopecurus geniculatus L.,Alopecurus geniculatus,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alopecurus geniculatus,Alopecurus geniculatus,https://id.biodiversity.org.au/node/apni/2915744,exactMatch,noIssue,
5656,Alopecurus myosuroides Huds.,Alopecurus myosuroides Huds.,Alopecurus myosuroides,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alopecurus myosuroides,Alopecurus myosuroides,https://id.biodiversity.org.au/node/apni/2896763,exactMatch,noIssue,
5676,Alopecurus pratensis L.,Alopecurus pratensis L.,Alopecurus pratensis,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alopecurus pratensis,Alopecurus pratensis,https://id.biodiversity.org.au/node/apni/2888677,exactMatch,noIssue,
5823,Alpinia zerumbet (Pers.) B.L.Burtt & R.M.Sm.,Alpinia zerumbet (Pers.) B.L.Burtt & R.M.Sm.,Alpinia zerumbet,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alpinia zerumbet,Alpinia zerumbet,https://id.biodiversity.org.au/node/apni/2903425,exactMatch,noIssue,
5848,Alstroemeria aurea Graham,Alstroemeria aurea Graham,Alstroemeria aurea,Plantae,Tracheophyta,Liliopsida,Liliales,Alstroemeriaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alstroemeria aurea,Alstroemeria aurea,https://id.biodiversity.org.au/node/apni/2908612,exactMatch,noIssue,
5854,Alstroemeria pelegrina L.,Alstroemeria pulchella L.f.,Alstroemeria pelegrina,Plantae,Tracheophyta,Liliopsida,Liliales,Alstroemeriaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,NA,Alstroemeria,https://id.biodiversity.org.au/taxon/apni/51266444,higherMatch,noIssue,Records present in the GBIF database but not in the ALA
5864,Alternanthera brasiliana (L.) Kuntze,Alternanthera brasiliana (L.) Kuntze,Alternanthera brasiliana,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alternanthera brasiliana,Alternanthera brasiliana,https://id.biodiversity.org.au/node/apni/2911964,exactMatch,noIssue,
5890,Alternanthera ficoidea R.Br.,Alternanthera ficoidea R.Br.,Alternanthera ficoidea,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alternanthera ficoidea,Alternanthera ficoidea,https://id.biodiversity.org.au/node/apni/2906605,exactMatch,noIssue,
5913,Alternanthera philoxeroides (Mart.) Griseb.,Alternanthera philoxeroides (Mart.) Griseb.,Alternanthera philoxeroides,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,INVASIVE,Alternanthera philoxeroides,Alternanthera philoxeroides,https://id.biodiversity.org.au/node/apni/2890667,exactMatch,noIssue,
5941,Alternanthera pungens Kunth,Alternanthera pungens Kunth,Alternanthera pungens,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alternanthera pungens,Alternanthera pungens,https://id.biodiversity.org.au/node/apni/2887511,exactMatch,noIssue,
6007,Alternanthera sessilis (L.) R.Br. ex DC.,Alternanthera sessilis (L.) R.Br. ex DC.,Alternanthera sessilis,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL,Alternanthera sessilis,Alternanthera sessilis,https://id.biodiversity.org.au/taxon/apni/51266496,exactMatch,matchedToMisappliedName,matchedToMisappliedName
6063,Alysicarpus bupleurifolius (L.) A.DC.,Alysicarpus bupleurifolius (L.) A.DC.,Alysicarpus bupleurifolius,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alysicarpus bupleurifolius,Alysicarpus bupleurifolius,https://id.biodiversity.org.au/node/apni/2921003,exactMatch,noIssue,
6067,Alysicarpus glumaceus (Vahl) A.DC.,Alysicarpus glumaceus (Vahl) A.DC.,Alysicarpus glumaceus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alysicarpus schomburgkii,Alysicarpus schomburgkii,https://id.biodiversity.org.au/node/apni/2904284,taxonIdMatch,misappliedName,misappliedName
6069,Alysicarpus longifolius (Spreng.) Wight & Arn.,Alysicarpus longifolius (Spreng.) Wight & Arn.,Alysicarpus longifolius,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alysicarpus brownii,Alysicarpus brownii,https://id.biodiversity.org.au/node/apni/2913576,taxonIdMatch,misappliedName,misappliedName
6072,Alysicarpus ovalifolius (Schumach.) J.L€÷onard,Alysicarpus ovalifolius (Schumach.) J.L€÷onard,Alysicarpus ovalifolius,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alysicarpus ovalifolius,Alysicarpus ovalifolius,https://id.biodiversity.org.au/node/apni/2909637,exactMatch,noIssue,
6081,Alysicarpus vaginalis (L.) A.DC.,Alysicarpus vaginalis (L.) A.DC.,Alysicarpus vaginalis,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alysicarpus vaginalis,Alysicarpus vaginalis,https://id.biodiversity.org.au/node/apni/2915534,exactMatch,matchedToMisappliedName,matchedToMisappliedName
6114,Alyssum alyssoides (L.) L.,Alyssum alyssoides (L.) L.,Alyssum alyssoides,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alyssum alyssoides,Alyssum alyssoides,https://id.biodiversity.org.au/node/apni/2911229,exactMatch,noIssue,
6142,Alyssum linifolium Stephan,Alyssum linifolium Stephan,Alyssum linifolium,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Alyssum linifolium,Alyssum linifolium,https://id.biodiversity.org.au/node/apni/2901438,exactMatch,noIssue,
6226,Amaranthus albus L.,Amaranthus albus L.,Amaranthus albus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Amaranthus albus,Amaranthus albus,https://id.biodiversity.org.au/node/apni/2897549,exactMatch,noIssue,
6320,Amaranthus blitum L.,Amaranthus blitum L.,Amaranthus blitum,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Amaranthus blitum,Amaranthus blitum,https://id.biodiversity.org.au/node/apni/9030685,exactMatch,noIssue,
6405,Amaranthus caudatus L.,Amaranthus caudatus L.,Amaranthus caudatus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Amaranthus caudatus,Amaranthus caudatus,https://id.biodiversity.org.au/node/apni/2914938,exactMatch,noIssue,
6468,Amaranthus cruentus L.,Amaranthus cruentus L.,Amaranthus cruentus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Amaranthus cruentus,Amaranthus cruentus,https://id.biodiversity.org.au/taxon/apni/51292771,exactMatch,noIssue,
6506,Amaranthus deflexus L.,Amaranthus deflexus L.,Amaranthus deflexus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Amaranthus deflexus,Amaranthus deflexus,https://id.biodiversity.org.au/node/apni/2894648,exactMatch,noIssue,
6544,Amaranthus dubius Mart.,Amaranthus dubius Mart.,Amaranthus dubius,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Amaranthus dubius,Amaranthus dubius,https://id.biodiversity.org.au/node/apni/2919378,exactMatch,noIssue,
6628,Amaranthus hybridus L.,Amaranthus hybridus L.,Amaranthus hybridus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Amaranthus hybridus,Amaranthus hybridus,https://id.biodiversity.org.au/node/apni/2912532,exactMatch,matchedToMisappliedName,matchedToMisappliedName
6761,Amaranthus muricatus (Moq.) Hieron.,Amaranthus muricatus (Moq.) Hieron.,Amaranthus muricatus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Amaranthus muricatus,Amaranthus muricatus,https://id.biodiversity.org.au/node/apni/2892796,exactMatch,noIssue,
6815,Amaranthus powellii S.Watson,Amaranthus powellii S.Watson,Amaranthus powellii,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Amaranthus powellii,Amaranthus powellii,https://id.biodiversity.org.au/node/apni/2912670,exactMatch,noIssue,
6836,Amaranthus quitensis Kunth,Amaranthus quitensis Kunth,Amaranthus quitensis,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Amaranthus quitensis,Amaranthus quitensis,https://id.biodiversity.org.au/node/apni/2903900,exactMatch,noIssue,
6849,Amaranthus retroflexus L.,Amaranthus retroflexus L.,Amaranthus retroflexus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Amaranthus retroflexus,Amaranthus retroflexus,https://id.biodiversity.org.au/node/apni/2886290,exactMatch,matchedToMisappliedName,matchedToMisappliedName
6920,Amaranthus spinosus L.,Amaranthus spinosus L.,Amaranthus spinosus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Amaranthus spinosus,Amaranthus spinosus,https://id.biodiversity.org.au/node/apni/2886429,exactMatch,noIssue,
7016,Amaranthus tricolor L.,Amaranthus tricolor L.,Amaranthus tricolor,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Amaranthus tricolor,Amaranthus tricolor,https://id.biodiversity.org.au/node/apni/2910750,exactMatch,noIssue,
7045,Amaranthus viridis L.,Amaranthus viridis L.,Amaranthus viridis,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Amaranthus viridis,Amaranthus viridis,https://id.biodiversity.org.au/taxon/apni/51266535,exactMatch,matchedToMisappliedName,matchedToMisappliedName
7139,Amaryllis belladonna L.,Amaryllis belladonna L.,Amaryllis belladonna,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Amaryllis belladonna,Amaryllis belladonna,https://id.biodiversity.org.au/node/apni/2913921,exactMatch,noIssue,
7150,"Amathia distans Busk, 1886","Amathia distans Busk, 1886",Amathia distans,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,NULL,Amathia distans,Amathia distans,NZOR-6-91261,exactMatch,noIssue,
102133,"Amathia verticillata (delle Chiaje, 1822)","Zoobotryon verticillatum (Delle Chiaje, 1822)",Amathia verticillata,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,NULL,Amathia verticillatum,Amathia verticillatum,urn:lsid:biodiversity.org.au:afd.taxon:14868f6f-bc08-4483-9ed4-ed4a90297f1c,exactMatch,noIssue,
10221,"Amatitlania nigrofasciata (G€ªnther, 1867)","Archocentrus nigrofasciatus (G€ªnther, 1867)",Amatitlania nigrofasciata,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER,PRESENT,ALIEN,NULL,Amatitlania nigrofasciata,Amatitlania nigrofasciata,urn:lsid:biodiversity.org.au:afd.taxon:e6c586b7-0021-4adb-90cc-2e8151f3f1c1,exactMatch,noIssue,
7286,Ambrosia confertiflora DC.,Ambrosia confertiflora DC.,Ambrosia confertiflora,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Ambrosia confertiflora,Ambrosia confertiflora,https://id.biodiversity.org.au/node/apni/2910910,exactMatch,noIssue,
7344,Ambrosia tenuifolia Spreng.,Ambrosia tenuifolia Spreng.,Ambrosia tenuifolia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Ambrosia tenuifolia,Ambrosia tenuifolia,https://id.biodiversity.org.au/node/apni/2910472,exactMatch,noIssue,
7514,Ammannia auriculata Willd.,Ammannia auriculata Willd.,Ammannia auriculata,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Ammannia auriculata,Ammannia auriculata,https://id.biodiversity.org.au/node/apni/7501319,exactMatch,matchedToMisappliedName,matchedToMisappliedName
7561,Ammi majus L.,Ammi majus L.,Ammi majus,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Ammi majus,Ammi majus,https://id.biodiversity.org.au/node/apni/2889364,exactMatch,noIssue,
7614,Ammophila arenaria Link,Ammophila arenaria Link,Ammophila arenaria,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Ammophila arenaria,Ammophila arenaria,https://id.biodiversity.org.au/node/apni/2913418,exactMatch,noIssue,
